Timestamp,Accel_X,Accel_Y,Gyro_Z,Mag_X,Mag_Y,GPS_x,GPS_Y,Calc_Accel_X,Calc_Accel_Y,Calc_Gyro_Z,Calc_Mag_X_Y,Filter_value,Alfa
105141,14169,587,901,-6138,805,-1926,4634.6688,02422.5661,4.24,0.18,0.12,-1.6164389385324018,-1.6201338008501047
105194,12433,1267,1363,-6159,795,-1936,4634.6696,02422.5668,3.72,0.38,0.18,-1.6169280476587875,-1.6222527123495523
105254,12450,1026,790,-6095,821,-1936,4634.6696,02422.5668,3.73,0.31,0.11,-1.6144580864306284,-1.616482907710438
105303,15498,590,-698,-6095,821,-1936,4634.6696,02422.5668,4.64,0.18,-0.09,-1.6161077934131023,-1.616482907710438
105375,16882,580,-1350,-6136,880,-1890,4634.6696,02422.5668,5.05,0.17,-0.18,-1.6104494190196719,-1.6045223534676145
105448,19264,1662,-1691,-6136,880,-1890,4634.6696,02422.5668,5.77,0.50,-0.23,-1.6089143723497459,-1.6045223534676145
105494,17633,-374,-781,-6076,744,-2061,4634.6696,02422.5668,5.28,-0.11,-0.10,-1.6236903554400954,-1.6319382703566139
105562,14620,36,-1343,-6011,764,-2051,4634.6696,02422.5668,4.38,0.01,-0.18,-1.6276421792713844,-1.6275749296205817
105594,15841,778,-357,-6011,764,-2051,4634.6696,02422.5668,4.74,0.23,-0.05,-1.6274648107634364,-1.6275749296205817
105668,13211,-163,-470,-6162,782,-1876,4634.6696,02422.5668,3.96,-0.05,-0.06,-1.6261691639536973,-1.6253922671520191
105708,11208,120,-1132,-6162,782,-1876,4634.6696,02422.5668,3.36,0.04,-0.15,-1.6268307790656422,-1.6253922671520191
105748,11977,519,-970,-6102,817,-1860,4634.6696,02422.5668,3.59,0.16,-0.13,-1.6221412151346983,-1.617880432370612
105781,13997,115,-44,-6102,817,-1860,4634.6696,02422.5668,4.19,0.03,-0.01,-1.6187990306751114,-1.617880432370612
105785,15969,-169,315,-6102,817,-1860,4634.6696,02422.5668,4.78,-0.05,0.04,-1.6168875150300328,-1.617880432370612
105790,16176,144,776,-6102,807,-1809,4634.6696,02422.5668,4.84,0.04,0.10,-1.6169372309776167,-1.6203501871256352
105794,16400,222,753,-6210,807,-1809,4634.6696,02422.5668,4.91,0.07,0.10,-1.6172527061571311,-1.62079083947685
105809,16844,743,672,-6210,807,-1809,4634.6696,02422.5668,5.04,0.22,0.09,-1.6175237958340962,-1.62079083947685
105814,16936,802,468,-6210,807,-1809,4634.6696,02422.5668,5.07,0.24,0.06,-1.618033292801462,-1.62079083947685
105818,16824,756,427,-6210,807,-1809,4634.6696,02422.5668,5.04,0.23,0.06,-1.6182440579540203,-1.62079083947685
105823,17201,975,463,-6210,807,-1809,4634.6696,02422.5668,5.15,0.29,0.06,-1.6183405391449217,-1.62079083947685
105837,17425,1129,85,-6210,807,-1809,4634.6696,02422.5668,5.22,0.34,0.01,-1.6190356255755702,-1.62079083947685
105842,17345,1233,4,-6210,807,-1809,4634.6696,02422.5668,5.19,0.37,0.00,-1.61943838635557,-1.62079083947685
105847,17353,1023,-50,-6210,807,-1809,4634.6696,02422.5668,5.20,0.31,-0.01,-1.619728015073693,-1.62079083947685
105851,17272,998,-27,-6210,807,-1809,4634.6696,02422.5668,5.17,0.30,-0.00,-1.6197160044668446,-1.62079083947685
105866,18088,794,-118,-6210,807,-1809,4634.6696,02422.5668,5.42,0.24,-0.02,-1.61997554212395,-1.62079083947685
105871,17768,658,-167,-6210,807,-1809,4634.6696,02422.5668,5.32,0.20,-0.02,-1.6200790102417966,-1.62079083947685
105875,18488,390,-282,-6210,807,-1809,4634.6696,02422.5668,5.53,0.12,-0.04,-1.6203797880871549,-1.62079083947685
105880,18496,726,-171,-6210,807,-1809,4634.6696,02422.5668,5.54,0.22,-0.02,-1.620239196673649,-1.62079083947685
105894,19156,620,-259,-6219,855,-1791,4634.6696,02422.5668,5.73,0.19,-0.03,-1.6142062277380136,-1.6109660896999445
105899,19040,690,-207,-6219,855,-1791,4634.6696,02422.5668,5.70,0.21,-0.03,-1.6119049499177582,-1.6109660896999445
105904,19257,917,-237,-6219,855,-1791,4634.6696,02422.5668,5.77,0.27,-0.03,-1.6110290904216167,-1.6109660896999445
105908,19449,1093,-271,-6219,855,-1791,4634.6696,02422.5668,5.82,0.33,-0.04,-1.610826172431042,-1.6109660896999445
105923,20034,1487,-441,-6219,855,-1791,4634.6696,02422.5668,6.00,0.45,-0.06,-1.6110073867573043,-1.6109660896999445
105928,20113,2007,-591,-6219,855,-1791,4634.6696,02422.5668,6.02,0.60,-0.08,-1.6113325671558791,-1.6109660896999445
105932,20553,2439,-285,-6219,855,-1791,4634.6696,02422.5668,6.15,0.73,-0.04,-1.6109390860504123,-1.6109660896999445
105937,20843,2029,-535,-6219,855,-1791,4634.6696,02422.5668,6.24,0.61,-0.07,-1.611176026353597,-1.6109660896999445
105952,20201,1563,-1049,-6219,855,-1791,4634.6696,02422.5668,6.05,0.47,-0.14,-1.6121635819096058,-1.6109660896999445
105956,20123,1627,-852,-6219,855,-1791,4634.6696,02422.5668,6.02,0.49,-0.11,-1.6121434063255224,-1.6109660896999445
105961,19522,1728,-1111,-6219,855,-1791,4634.6696,02422.5668,5.84,0.52,-0.15,-1.6126419452226821,-1.6109660896999445
105966,19705,1395,-1043,-6219,855,-1791,4634.6696,02422.5668,5.90,0.42,-0.14,-1.6126907806078556,-1.6109660896999445
105980,16274,754,-1452,-6219,855,-1791,4634.6696,02422.5668,4.87,0.23,-0.19,-1.6133402671036527,-1.6109660896999445
105985,16956,1080,-1382,-6219,855,-1791,4634.6696,02422.5668,5.08,0.32,-0.18,-1.6134415301162128,-1.6109660896999445
105990,15180,887,-1189,-6219,855,-1791,4634.6696,02422.5668,4.54,0.27,-0.16,-1.613206463706082,-1.6109660896999445
105994,15121,732,-1255,-6177,823,-1869,4634.6696,02422.5668,4.53,0.22,-0.17,-1.6169276045266279,-1.616907734521991
106009,14077,733,-1307,-6177,823,-1869,4634.6696,02422.5668,4.21,0.22,-0.17,-1.6183336942890354,-1.616907734521991
106014,14157,697,-1009,-6177,823,-1869,4634.6696,02422.5668,4.24,0.21,-0.13,-1.6183416867701947,-1.616907734521991
106018,14225,829,-951,-6177,823,-1869,4634.6696,02422.5668,4.26,0.25,-0.13,-1.6183352294423996,-1.616907734521991
106023,15141,1213,-911,-6177,823,-1869,4634.6696,02422.5668,4.53,0.36,-0.12,-1.6181948680231708,-1.616907734521991
106038,15538,1494,-615,-6177,823,-1869,4634.6696,02422.5668,4.65,0.45,-0.08,-1.6176193733518194,-1.616907734521991
106042,15917,1853,-260,-6177,823,-1869,4634.6696,02422.5668,4.77,0.55,-0.03,-1.6167547591378064,-1.616907734521991
106047,15130,1530,-159,-6177,823,-1869,4634.6696,02422.5668,4.53,0.46,-0.02,-1.6163005458751052,-1.616907734521991
106052,15684,1846,-306,-6177,823,-1869,4634.6696,02422.5668,4.70,0.55,-0.04,-1.6163898840092585,-1.616907734521991
106066,15834,2307,-20,-6177,823,-1869,4634.6696,02422.5668,4.74,0.69,-0.00,-1.6159131229415256,-1.616907734521991
106141,16448,2402,347,-6177,823,-1869,4634.6696,02422.5668,4.92,0.72,0.05,-1.6150970976502355,-1.616907734521991
106194,14041,-711,1516,-6173,837,-1951,4634.6703,02422.5674,4.20,-0.21,0.20,-1.610696753787898,-1.6134088693839532
106254,11321,-259,-218,-6071,880,-2021,4634.6703,02422.5674,3.39,-0.08,-0.03,-1.6056359824020296,-1.6031677628129983
106303,11499,1059,-1027,-6071,880,-2021,4634.6703,02422.5674,3.44,0.32,-0.14,-1.605120548525767,-1.6031677628129983
106375,14281,1699,-998,-6090,785,-1960,4634.6703,02422.5674,4.28,0.51,-0.13,-1.6177149906297261,-1.6239532136811468
106448,17636,1941,-523,-6090,785,-1960,4634.6703,02422.5674,5.28,0.58,-0.07,-1.6217447513714895,-1.6239532136811468
106494,20381,459,-824,-6088,816,-1899,4634.6703,02422.5674,6.10,0.14,-0.11,-1.6199457608579186,-1.6177638806810988
106562,20708,-1638,-644,-6088,816,-1899,4634.6703,02422.5674,6.20,-0.49,-0.09,-1.6189945279145042,-1.6177638806810988
106594,14900,-1140,-1493,-6127,870,-1888,4634.6703,02422.5674,4.46,-0.34,-0.20,-1.6130889909249462,-1.6065899769072824
106668,15264,-520,-730,-6127,870,-1888,4634.6703,02422.5674,4.57,-0.16,-0.10,-1.609529468395377,-1.6065899769072824
106708,11437,-405,-639,-6186,892,-1865,4634.6703,02422.5674,3.42,-0.12,-0.09,-1.6055099079301185,-1.6025287287880596
106748,11949,-507,-1132,-6109,853,-1874,4634.6703,02422.5674,3.58,-0.15,-0.15,-1.6094983275191077,-1.610174130932739
106781,11557,-13,-1234,-6109,853,-1874,4634.6703,02422.5674,3.46,-0.00,-0.16,-1.6111385062981822,-1.610174130932739
106785,12000,-158,-889,-6109,853,-1874,4634.6703,02422.5674,3.59,-0.05,-0.12,-1.6112380119809662,-1.610174130932739
106790,12243,-169,-773,-6109,853,-1874,4634.6703,02422.5674,3.67,-0.05,-0.10,-1.6110116111613324,-1.610174130932739
106795,12868,-276,-858,-6109,853,-1874,4634.6703,02422.5674,3.85,-0.08,-0.11,-1.6110490050370372,-1.610174130932739
106809,13092,-452,-612,-6175,845,-1901,4634.6703,02422.5674,3.92,-0.14,-0.08,-1.611854027837218,-1.6120743618561257
106814,13432,-268,-606,-6175,845,-1901,4634.6703,02422.5674,4.02,-0.08,-0.08,-1.6121597026765693,-1.6120743618561257
106819,14342,-220,-237,-6175,845,-1901,4634.6703,02422.5674,4.29,-0.07,-0.03,-1.6116322223974966,-1.6120743618561257
106823,14601,-289,-402,-6175,845,-1901,4634.6703,02422.5674,4.37,-0.09,-0.05,-1.6116927819962839,-1.6120743618561257
106838,15672,-196,-72,-6175,845,-1901,4634.6703,02422.5674,4.69,-0.06,-0.01,-1.6112042448244914,-1.6120743618561257
106843,16027,-271,-64,-6175,845,-1901,4634.6703,02422.5674,4.80,-0.08,-0.01,-1.611025377394684,-1.6120743618561257
106848,16117,-229,-205,-6175,845,-1901,4634.6703,02422.5674,4.83,-0.07,-0.03,-1.6112216889089073,-1.6120743618561257
106852,16115,-29,146,-6175,845,-1901,4634.6703,02422.5674,4.82,-0.01,0.02,-1.610659079960851,-1.6120743618561257
106867,16680,44,15,-6175,845,-1901,4634.6703,02422.5674,4.99,0.01,0.00,-1.6107127963892383,-1.6120743618561257
106872,16721,151,212,-6175,845,-1901,4634.6703,02422.5674,5.01,0.05,0.03,-1.6103566365626345,-1.6120743618561257
106876,17016,248,149,-6175,845,-1901,4634.6703,02422.5674,5.09,0.07,0.02,-1.6103618830385857,-1.6120743618561257
106881,16985,337,136,-6175,845,-1901,4634.6703,02422.5674,5.08,0.10,0.02,-1.6103751842911025,-1.6120743618561257
106895,17792,590,184,-6175,845,-1901,4634.6703,02422.5674,5.33,0.18,0.02,-1.6103914415334692,-1.6120743618561257
106900,17807,665,119,-6175,845,-1901,4634.6703,02422.5674,5.33,0.20,0.02,-1.6104087083938983,-1.6120743618561257
106904,17931,709,91,-6175,845,-1809,4634.6703,02422.5674,5.37,0.21,0.01,-1.6109342968970413,-1.6126845023101022
106909,18232,874,4,-6196,880,-1809,4634.6703,02422.5674,5.46,0.26,0.00,-1.6067926527089866,-1.6054825696031079
106924,18529,500,-33,-6196,880,-1809,4634.6703,02422.5674,5.55,0.15,-0.00,-1.6052188641888097,-1.6054825696031079
106928,17801,848,463,-6196,880,-1809,4634.6703,02422.5674,5.33,0.25,0.06,-1.6038549545409648,-1.6054825696031079
106933,18058,1000,238,-6196,880,-1809,4634.6703,02422.5674,5.41,0.30,0.03,-1.6037357486022734,-1.6054825696031079
106937,18544,718,138,-6196,880,-1809,4634.6703,02422.5674,5.55,0.21,0.02,-1.603830732385901,-1.6054825696031079
106952,18828,490,303,-6196,880,-1809,4634.6703,02422.5674,5.64,0.15,0.04,-1.6036205722425465,-1.6054825696031079
106957,18937,413,245,-6196,880,-1809,4634.6703,02422.5674,5.67,0.12,0.03,-1.6036819456403648,-1.6054825696031079
106961,19289,503,258,-6196,880,-1809,4634.6703,02422.5674,5.77,0.15,0.03,-1.6037170398802478,-1.6054825696031079
106966,19452,563,371,-6196,880,-1809,4634.6703,02422.5674,5.82,0.17,0.05,-1.6034849988954032,-1.6054825696031079
106980,19872,894,351,-6196,880,-1809,4634.6703,02422.5674,5.95,0.27,0.05,-1.603410513400686,-1.6054825696031079
106985,20717,777,290,-6196,880,-1809,4634.6703,02422.5674,6.20,0.23,0.04,-1.60352454670142,-1.6054825696031079
106989,20896,910,402,-6196,880,-1809,4634.6703,02422.5674,6.26,0.27,0.05,-1.6034520952916755,-1.6054825696031079
106994,21313,1137,417,-6196,880,-1809,4634.6703,02422.5674,6.38,0.34,0.06,-1.6033096500771375,-1.6054825696031079
107009,21860,1438,460,-6245,871,-1806,4634.6703,02422.5674,6.54,0.43,0.06,-1.6046530967273636,-1.607705549949851
107013,21571,1079,277,-6245,871,-1806,4634.6703,02422.5674,6.46,0.32,0.04,-1.6054379334424598,-1.607705549949851
107018,21243,1059,129,-6245,871,-1806,4634.6703,02422.5674,6.36,0.32,0.02,-1.6060064837978836,-1.607705549949851
107022,21177,1051,66,-6245,871,-1806,4634.6703,02422.5674,6.34,0.31,0.01,-1.6063610554158385,-1.607705549949851
107037,19416,1108,-231,-6245,871,-1806,4634.6703,02422.5674,5.81,0.33,-0.03,-1.6070178793617311,-1.607705549949851
107042,17273,665,-1003,-6245,871,-1806,4634.6703,02422.5674,5.17,0.20,-0.13,-1.6085555004405327,-1.607705549949851
107046,17233,541,-1237,-6245,871,-1806,4634.6703,02422.5674,5.16,0.16,-0.16,-1.6095164090718246,-1.607705549949851
107051,17538,1032,-1006,-6245,871,-1806,4634.6703,02422.5674,5.25,0.31,-0.13,-1.609482109563238,-1.607705549949851
107066,14585,1471,-1957,-6245,871,-1806,4634.6703,02422.5674,4.37,0.44,-0.26,-1.6111277259676486,-1.607705549949851
107141,14452,1452,-1973,-6245,871,-1806,4634.6703,02422.5674,4.33,0.43,-0.26,-1.61172698645718,-1.607705549949851
107194,16386,1344,220,-6208,814,-1810,4634.6709,02422.5680,4.91,0.40,0.03,-1.6154256504181355,-1.619319258627295
107254,13920,-672,1307,-6208,814,-1810,4634.6709,02422.5680,4.17,-0.20,0.17,-1.615050305714359,-1.619319258627295
107303,11635,-275,-14,-6184,850,-1884,4634.6709,02422.5680,3.48,-0.08,-0.00,-1.6120645547237378,-1.6111913161420888
107375,12147,742,-468,-6184,850,-1884,4634.6709,02422.5680,3.64,0.22,-0.06,-1.611701383262196,-1.6111913161420888
107448,14648,737,-763,-6187,862,-1847,4634.6709,02422.5680,4.39,0.22,-0.10,-1.610674819024887,-1.6089410409618863
107494,16257,911,-2367,-6227,857,-1722,4634.6709,02422.5680,4.87,0.27,-0.32,-1.6144141810334722,-1.6110501322697868
107562,19770,1795,-2315,-6227,857,-1722,4634.6709,02422.5680,5.92,0.54,-0.31,-1.6156765671125743,-1.6110501322697868
107594,21194,-784,47,-6292,823,-1781,4634.6709,02422.5680,6.35,-0.23,0.01,-1.6163462705279452,-1.6180181227974864
107668,16365,-166,967,-6292,823,-1781,4634.6709,02422.5680,4.90,-0.05,0.13,-1.6150685677170054,-1.6180181227974864
107708,16451,1550,150,-6213,849,-1789,4634.6709,02422.5680,4.93,0.46,0.02,-1.6123954330758958,-1.612194081315193
107748,14649,554,-472,-6213,849,-1789,4634.6709,02422.5680,4.39,0.17,-0.06,-1.6124118126882783,-1.612194081315193
107781,12488,-344,-1493,-6236,881,-1788,4634.6709,02422.5680,3.74,-0.10,-0.20,-1.610168052699494,-1.6056881807188863
107785,12473,-19,-1552,-6236,881,-1788,4634.6709,02422.5680,3.73,-0.01,-0.21,-1.6094190111333704,-1.6056881807188863
107790,12207,-37,-1531,-6236,881,-1788,4634.6709,02422.5680,3.65,-0.01,-0.20,-1.608982802873098,-1.6056881807188863
107795,12239,117,-1462,-6236,881,-1788,4634.6709,02422.5680,3.66,0.04,-0.19,-1.6086676975982686,-1.6056881807188863
107809,11983,179,-1069,-6236,881,-1788,4634.6709,02422.5680,3.59,0.05,-0.14,-1.6078864951657488,-1.6056881807188863
107814,11840,200,-1125,-6236,881,-1788,4634.6709,02422.5680,3.54,0.06,-0.15,-1.6077052348024266,-1.6056881807188863
107819,11811,153,-1226,-6163,830,-1768,4634.6709,02422.5680,3.54,0.05,-0.16,-1.6141942935322937,-1.616044085145813
107823,11983,305,-984,-6163,830,-1768,4634.6709,02422.5680,3.59,0.09,-0.13,-1.6162732799116715,-1.616044085145813
107838,12098,-17,-823,-6163,830,-1768,4634.6709,02422.5680,3.62,-0.01,-0.11,-1.6168004427500036,-1.616044085145813
107843,12132,175,-1009,-6163,830,-1768,4634.6709,02422.5680,3.63,0.05,-0.13,-1.617251631094506,-1.616044085145813
107847,12168,67,-820,-6163,830,-1768,4634.6709,02422.5680,3.64,0.02,-0.11,-1.6171571817897508,-1.616044085145813
107852,12525,89,-987,-6163,830,-1768,4634.6709,02422.5680,3.75,0.03,-0.13,-1.617371104712531,-1.616044085145813
107867,12809,13,-457,-6163,830,-1768,4634.6709,02422.5680,3.83,0.00,-0.06,-1.61654377211372,-1.616044085145813
107871,13129,-49,-535,-6163,830,-1768,4634.6709,02422.5680,3.93,-0.01,-0.07,-1.6163563061909303,-1.616044085145813
107876,13346,-210,-219,-6163,830,-1768,4634.6709,02422.5680,4.00,-0.06,-0.03,-1.6157694543736838,-1.616044085145813
107881,13518,-344,-212,-6163,830,-1768,4634.6709,02422.5680,4.05,-0.10,-0.03,-1.6155494979276002,-1.616044085145813
107896,14315,-569,16,-6163,830,-1768,4634.6709,02422.5680,4.29,-0.17,0.00,-1.615084186693428,-1.616044085145813
107900,14372,-580,154,-6163,830,-1768,4634.6709,02422.5680,4.30,-0.17,0.02,-1.6146577174033883,-1.616044085145813
107905,14675,-579,142,-6163,830,-1768,4634.6709,02422.5680,4.39,-0.17,0.02,-1.614505717609821,-1.616044085145813
107909,14843,-417,254,-6163,830,-1768,4634.6709,02422.5680,4.44,-0.12,0.03,-1.6143299584445696,-1.616044085145813
107924,15229,-189,484,-6264,870,-1791,4634.6709,02422.5680,4.56,-0.06,0.06,-1.6089673227377521,-1.6081320269671895
107929,15376,-120,318,-6264,870,-1791,4634.6709,02422.5680,4.60,-0.04,0.04,-1.60719223133371,-1.6081320269671895
107933,15721,-117,311,-6264,870,-1791,4634.6709,02422.5680,4.71,-0.04,0.04,-1.6065276349125917,-1.6081320269671895
107938,16129,87,285,-6264,870,-1791,4634.6709,02422.5680,4.83,0.03,0.04,-1.6062870877779163,-1.6081320269671895
107953,16304,0,362,-6264,870,-1791,4634.6709,02422.5680,4.88,0.00,0.05,-1.606079892806285,-1.6081320269671895
107957,16593,241,239,-6264,870,-1791,4634.6709,02422.5680,4.97,0.07,0.03,-1.6062721296305185,-1.6081320269671895
107962,16487,345,474,-6264,870,-1791,4634.6709,02422.5680,4.94,0.10,0.06,-1.6059716104508852,-1.6081320269671895
107966,16753,357,145,-6264,870,-1791,4634.6709,02422.5680,5.02,0.11,0.02,-1.6063862680601735,-1.6081320269671895
107981,16710,548,76,-6264,870,-1791,4634.6709,02422.5680,5.00,0.16,0.01,-1.6066829921419041,-1.6081320269671895
107985,16794,400,-100,-6264,870,-1791,4634.6709,02422.5680,5.03,0.12,-0.01,-1.6070616740682035,-1.6081320269671895
107990,16572,340,-106,-6264,870,-1791,4634.6709,02422.5680,4.96,0.10,-0.01,-1.6072118526524326,-1.6081320269671895
107995,16992,243,-332,-6264,870,-1791,4634.6709,02422.5680,5.09,0.07,-0.04,-1.6076601456421382,-1.6081320269671895
108009,17946,-28,-669,-6264,870,-1791,4634.6709,02422.5680,5.37,-0.01,-0.09,-1.608475105600563,-1.6081320269671895
108014,18256,-172,-470,-6264,870,-1791,4634.6709,02422.5680,5.47,-0.05,-0.06,-1.6083953532861814,-1.6081320269671895
108019,18896,-104,-690,-6264,870,-1791,4634.6709,02422.5680,5.66,-0.03,-0.09,-1.6087489329359244,-1.6081320269671895
108023,19052,-12,-744,-6280,888,-1747,4634.6709,02422.5680,5.70,-0.00,-0.10,-1.6069409031564645,-1.6048109238699633
108038,20272,482,-843,-6280,888,-1747,4634.6709,02422.5680,6.07,0.14,-0.11,-1.6063720558523824,-1.6048109238699633
108043,20344,574,-585,-6280,888,-1747,4634.6709,02422.5680,6.09,0.17,-0.08,-1.6057613113296603,-1.6048109238699633
108047,20424,970,-883,-6280,888,-1747,4634.6709,02422.5680,6.11,0.29,-0.12,-1.6060381738011529,-1.6048109238699633
108052,20701,935,-910,-6280,888,-1747,4634.6709,02422.5680,6.20,0.28,-0.12,-1.6061346887854455,-1.6048109238699633
108067,21389,1336,-951,-6280,888,-1747,4634.6709,02422.5680,6.40,0.40,-0.13,-1.6062908986249649,-1.6048109238699633
108141,21489,1298,-1010,-6280,888,-1747,4634.6709,02422.5680,6.43,0.39,-0.13,-1.6063401485341877,-1.6048109238699633
108194,16184,572,-2072,-6179,781,-1798,4634.6717,02422.5687,4.85,0.17,-0.28,-1.6215681475399022,-1.626177606871202
108254,18105,1241,1159,-6179,781,-1798,4634.6717,02422.5687,5.42,0.37,0.15,-1.6218283768448112,-1.626177606871202
108303,14213,-301,1365,-6207,839,-1836,4634.6717,02422.5687,4.26,-0.09,0.18,-1.6139538997240683,-1.6139350219680664
108375,11985,-6,-505,-6207,839,-1836,4634.6717,02422.5687,3.59,-0.00,-0.07,-1.6141901603811788,-1.6139350219680664
108448,11539,1085,-266,-6122,884,-1828,4634.6717,02422.5687,3.45,0.32,-0.04,-1.607701846534589,-1.6039841180944256
108494,14410,660,-1014,-6184,863,-1797,4634.6717,02422.5687,4.31,0.20,-0.14,-1.60965708290032,-1.6090426083422134
108562,16570,616,-822,-6184,863,-1797,4634.6717,02422.5687,4.96,0.18,-0.11,-1.6100064478603215,-1.6090426083422134
108594,19456,1230,-691,-6251,859,-1695,4634.6717,02422.5687,5.82,0.37,-0.09,-1.6110632744118738,-1.6109525025887288
108668,20849,-291,-297,-6251,859,-1695,4634.6717,02422.5687,6.24,-0.09,-0.04,-1.6108194866781844,-1.6109525025887288
108708,15300,-748,-360,-6269,853,-1731,4634.6717,02422.5687,4.58,-0.22,-0.05,-1.6115459731289923,-1.6120604421606368
108748,16515,-125,-1377,-6269,853,-1731,4634.6717,02422.5687,4.94,-0.04,-0.18,-1.6134942334769045,-1.6120604421606368
108781,16505,1151,-746,-6260,956,-1656,4634.6717,02422.5687,4.94,0.34,-0.10,-1.600196093381326,-1.5911682483350371
108785,13682,460,-1208,-6260,956,-1656,4634.6717,02422.5687,4.10,0.14,-0.16,-1.595881966825612,-1.5911682483350371
108790,13351,247,-1278,-6260,956,-1656,4634.6717,02422.5687,4.00,0.07,-0.17,-1.5943489870266423,-1.5911682483350371
108794,13077,97,-1540,-6260,956,-1656,4634.6717,02422.5687,3.91,0.03,-0.21,-1.5942625948209141,-1.5911682483350371
108809,12176,-222,-1636,-6260,956,-1656,4634.6717,02422.5687,3.65,-0.07,-0.22,-1.5943379813020626,-1.5911682483350371
108814,11994,-250,-1786,-6260,956,-1656,4634.6717,02422.5687,3.59,-0.07,-0.24,-1.5946024919504922,-1.5911682483350371
108819,11849,-485,-1814,-6260,956,-1656,4634.6717,02422.5687,3.55,-0.15,-0.24,-1.5946797520807785,-1.5911682483350371
108823,11625,-459,-1721,-6260,956,-1656,4634.6717,02422.5687,3.48,-0.14,-0.23,-1.5945572533095718,-1.5911682483350371
108838,11998,-192,-1830,-6223,905,-1766,4634.6717,02422.5687,3.59,-0.06,-0.24,-1.6005728878119414,-1.6007420232173164
108843,12016,-182,-1867,-6223,905,-1766,4634.6717,02422.5687,3.60,-0.05,-0.25,-1.602975803375237,-1.6007420232173164
108848,11471,-213,-2029,-6223,905,-1766,4634.6717,02422.5687,3.43,-0.06,-0.27,-1.6041260746710324,-1.6007420232173164
108852,11969,-265,-1794,-6223,905,-1766,4634.6717,02422.5687,3.58,-0.08,-0.24,-1.6041529374228656,-1.6007420232173164
108867,12399,-157,-1645,-6223,905,-1766,4634.6717,02422.5687,3.71,-0.05,-0.22,-1.6038835721195017,-1.6007420232173164
108872,12449,57,-1739,-6223,905,-1766,4634.6717,02422.5687,3.73,0.02,-0.23,-1.60388950098594,-1.6007420232173164
108876,12169,-140,-1413,-6223,905,-1766,4634.6717,02422.5687,3.64,-0.04,-0.19,-1.603356993573189,-1.6007420232173164
108891,12410,-80,-1190,-6223,905,-1766,4634.6717,02422.5687,3.72,-0.02,-0.16,-1.6027530165850088,-1.6007420232173164
108896,12441,-45,-1078,-6223,905,-1766,4634.6717,02422.5687,3.72,-0.01,-0.14,-1.6022545093647362,-1.6007420232173164
108901,12507,-47,-1037,-6223,905,-1766,4634.6717,02422.5687,3.74,-0.01,-0.14,-1.6020561264647502,-1.6007420232173164
108905,12442,-60,-933,-6223,905,-1766,4634.6717,02422.5687,3.72,-0.02,-0.12,-1.6017154995519403,-1.6007420232173164
108920,12869,-127,-324,-6223,905,-1766,4634.6717,02422.5687,3.85,-0.04,-0.04,-1.6005524528325377,-1.6007420232173164
108925,13250,-148,-324,-6223,905,-1766,4634.6717,02422.5687,3.97,-0.04,-0.04,-1.600114189820266,-1.6007420232173164
108929,13281,-283,46,-6223,905,-1766,4634.6717,02422.5687,3.98,-0.08,0.01,-1.5993102887444004,-1.6007420232173164
108934,13750,-381,-40,-6242,812,-1861,4634.6717,02422.5687,4.12,-0.11,-0.01,-1.6109679348652224,-1.619541276380505
108949,14083,-753,122,-6242,812,-1861,4634.6717,02422.5687,4.22,-0.23,0.02,-1.6150445723824325,-1.619541276380505
108954,14284,-632,400,-6242,812,-1861,4634.6717,02422.5687,4.28,-0.19,0.05,-1.6162293982304614,-1.619541276380505
108958,14625,-769,602,-6242,812,-1861,4634.6717,02422.5687,4.38,-0.23,0.08,-1.6163135758179834,-1.619541276380505
108963,14625,-743,620,-6242,812,-1861,4634.6717,02422.5687,4.38,-0.22,0.08,-1.6163667200143026,-1.619541276380505
108978,15180,-816,612,-6242,812,-1861,4634.6717,02422.5687,4.54,-0.24,0.08,-1.6164077854197292,-1.619541276380505
108982,15193,-733,751,-6242,812,-1861,4634.6717,02422.5687,4.55,-0.22,0.10,-1.6161870424600406,-1.619541276380505
108987,15308,-704,824,-6242,812,-1861,4634.6717,02422.5687,4.58,-0.21,0.11,-1.6159973071583003,-1.619541276380505
108991,15657,-709,853,-6242,812,-1861,4634.6717,02422.5687,4.69,-0.21,0.11,-1.6159490299009918,-1.619541276380505
109006,16128,-443,665,-6242,812,-1861,4634.6717,02422.5687,4.83,-0.13,0.09,-1.61621150116428,-1.619541276380505
109011,16344,-220,561,-6242,812,-1861,4634.6717,02422.5687,4.89,-0.07,0.07,-1.6165896696590047,-1.619541276380505
109015,16472,-100,380,-6242,812,-1861,4634.6717,02422.5687,4.93,-0.03,0.05,-1.6170090606998389,-1.619541276380505
109020,16706,46,539,-6242,812,-1861,4634.6717,02422.5687,5.00,0.01,0.07,-1.61692731307891,-1.619541276380505
109035,17292,167,327,-6281,845,-1776,4634.6717,02422.5687,5.18,0.05,0.04,-1.6135286456554412,-1.61348033170783
109039,17156,336,201,-6281,845,-1776,4634.6717,02422.5687,5.14,0.10,0.03,-1.6123724542757412,-1.61348033170783
109044,17185,327,-141,-6281,845,-1776,4634.6717,02422.5687,5.14,0.10,-0.02,-1.6125852823433253,-1.61348033170783
109048,17449,361,-89,-6281,845,-1776,4634.6717,02422.5687,5.22,0.11,-0.01,-1.6125431398183654,-1.61348033170783
