Timestamp,Accel_X,Accel_Y,Gyro_Z,Mag_X,Mag_Y,GPS_x,GPS_Y,Calc_Accel_X,Calc_Accel_Y,Calc_Gyro_Z,Calc_Mag_X_Y
21878,3370,4363,-10171,-1696,2201,160738.00,0.00,1.0089019775390626,1.3061837768554687,-77.59857177734375,-0.6565294530950082
21912,3938,4762,-9018,-1696,2201,160738.00,0.00,1.1789483642578125,1.4256353759765625,-68.8018798828125,-0.6565294530950082
21948,2291,3352,-8889,-1696,2201,160740.00,0.00,0.6858737182617188,1.00351318359375,-67.81768798828125,-0.6565294530950082
21983,3337,5482,-6802,-1628,1870,160740.00,0.00,0.9990225219726563,1.6411871337890627,-51.8951416015625,-0.7163258312333624
22018,2353,5940,-4800,-1628,1870,160740.00,0.00,0.7044351196289063,1.778302001953125,-36.62109375,-0.7163258312333624
22053,3550,4756,-3767,-1628,1870,160740.00,0.00,1.0627899169921875,1.423839111328125,-28.73992919921875,-0.7163258312333624
22088,5056,6618,-1552,-1672,1418,160740.00,0.00,1.51365234375,1.9812799072265626,-11.8408203125,-0.8674144158494002
22123,5231,7585,1728,-1672,1418,160740.00,0.00,1.5660433959960938,2.2707778930664064,13.18359375,-0.8674144158494002
22158,4772,7202,4359,-1672,1418,160740.00,0.00,1.428629150390625,2.156116333007813,33.25653076171875,-0.8674144158494002
22193,7606,6424,3736,-2590,1048,160740.00,0.00,2.2770648193359375,1.92320068359375,28.50341796875,-1.1863021999844918
22228,9235,9114,4059,-2590,1048,160740.00,0.00,2.764750671386719,2.728526000976563,30.96771240234375,-1.1863021999844918
22263,6736,7657,1505,-2590,1048,160740.00,0.00,2.0166064453125,2.292333068847656,11.48223876953125,-1.1863021999844918
22298,11848,8455,123,-3723,873,160740.00,0.00,3.54702392578125,2.531236267089844,0.93841552734375,-1.340469326850932
22333,13850,8642,3060,-3723,873,160740.00,0.00,4.1463775634765625,2.5872198486328126,23.345947265625,-1.340469326850932
22366,11211,10645,1711,-3723,873,160740.00,0.00,3.356320495605469,3.1868728637695316,13.05389404296875,-1.340469326850932
22400,12814,8798,-2970,-4199,940,160740.00,0.00,3.836222534179688,2.6339227294921876,-22.6593017578125,-1.350564527715302
22433,14441,10141,-2893,-4199,940,160740.00,0.00,4.323309631347657,3.0359866333007814,-22.07183837890625,-1.350564527715302
22466,13703,8007,-2153,-4199,940,160740.00,0.00,4.1023690795898435,2.3971151733398437,-16.42608642578125,-1.350564527715302
22499,14841,9059,-124,-4403,803,160740.00,0.00,4.443060607910157,2.712060241699219,-0.946044921875,-1.3904032479265038
22532,12705,9111,3907,-4403,803,160740.00,0.00,3.8035903930664063,2.727627868652344,29.80804443359375,-1.3904032479265038
22565,11240,8040,5956,-4403,803,160740.00,0.00,3.3650024414062503,2.4069946289062503,45.440673828125,-1.3904032479265038
22598,12819,8851,10015,-4307,953,160740.00,0.00,3.8377194213867187,2.6497897338867187,76.40838623046875,-1.3530371645348036
22631,12329,7613,14910,-4307,953,160740.00,0.00,3.6910244750976564,2.279160461425781,113.7542724609375,-1.3530371645348036
22664,10223,4749,15675,-4307,953,160740.00,0.00,3.060535583496094,1.4217434692382813,119.59075927734375,-1.3530371645348036
22697,12293,4902,14019,-4261,1573,160740.00,0.00,3.6802468872070313,1.4675482177734376,106.95648193359375,-1.21715355241272
22730,14527,4439,16464,-4261,1573,160740.00,0.00,4.349056091308594,1.3289364624023439,125.6103515625,-1.21715355241272
22763,12801,2417,16531,-4261,1573,160740.00,0.00,3.8323306274414066,0.7235952758789063,126.12152099609375,-1.21715355241272
22796,15757,2540,15667,-4166,2258,160740.00,0.00,4.717290344238282,0.760418701171875,119.52972412109375,-1.0741106962833886
22829,14804,1156,16367,-4166,2258,160740.00,0.00,4.431983642578126,0.346080322265625,124.87030029296875,-1.0741106962833886
22862,16205,-739,17741,-4166,2258,160740.00,0.00,4.851411437988282,-0.22123992919921875,135.35308837890625,-1.0741106962833886
22895,15105,91,17062,-3833,2892,160740.00,0.00,4.522096252441407,0.02724334716796875,130.1727294921875,-0.9244211839288764
22931,16610,-2512,14298,-3833,2892,160740.00,0.00,4.972659301757813,-0.7520361328125,109.0850830078125,-0.9244211839288764
22966,11606,-4510,8852,-3833,2892,160740.00,0.00,3.4745745849609375,-1.3501922607421877,67.535400390625,-0.9244211839288764
23001,14928,-3692,2874,-3416,3247,160740.00,0.00,4.4691064453125,-1.1053015136718751,21.9268798828125,-0.8107566765388181
23036,15168,-3338,-2843,-3416,3247,160740.00,0.00,4.5409570312500005,-0.9993218994140626,-21.69036865234375,-0.8107566765388181
23071,14706,-3052,-9537,-3416,3247,160740.00,0.00,4.402644653320313,-0.9136999511718751,-72.76153564453125,-0.8107566765388181
23106,16273,-944,-11682,-3421,3173,160740.00,0.00,4.871769104003906,-0.28261230468750004,-89.1265869140625,-0.8229903936767231
23141,16380,-1298,-14728,-3421,3173,160740.00,0.00,4.9038024902343755,-0.38859191894531253,-112.36572265625,-0.8229903936767231
23176,15301,25,-18385,-3421,3173,160740.00,0.00,4.580774230957031,0.00748443603515625,-140.26641845703125,-0.8229903936767231
23211,16709,1633,-20615,-3694,2750,160740.00,0.00,5.0022976684570315,0.4888833618164063,-157.27996826171875,-0.9308563946436232
23246,16392,3692,-19542,-3694,2750,160740.00,0.00,4.907395019531251,1.1053015136718751,-149.0936279296875,-0.9308563946436232
23281,16836,5600,-17571,-3694,2750,160740.00,0.00,5.040318603515625,1.676513671875,-134.05609130859375,-0.9308563946436232
23316,17338,7366,-15070,-4109,1931,160740.00,0.00,5.1906060791015625,2.2052142333984377,-114.9749755859375,-1.1314812875698037
23350,17016,8318,-13750,-4109,1931,160740.00,0.00,5.094206542968751,2.4902215576171876,-104.9041748046875,-1.1314812875698037
23383,13658,7798,-13716,-4109,1931,160740.00,0.00,4.088897094726563,2.3345452880859376,-104.644775390625,-1.1314812875698037
23416,14926,10680,-13737,-4287,1161,160740.00,0.00,4.468507690429687,3.19735107421875,-104.80499267578125,-1.3063215269575874
23449,15635,11225,-11376,-4287,1161,160740.00,0.00,4.680766296386719,3.3605117797851562,-86.7919921875,-1.3063215269575874
23482,14538,10886,-8363,-4287,1161,160740.00,0.00,4.3523492431640625,3.2590228271484376,-63.80462646484375,-1.3063215269575874
23515,14536,11141,-5667,-4278,516,160740.00,0.00,4.35175048828125,3.3353640747070314,-43.23577880859375,-1.4507590947076978
23548,14696,11004,-2813,-4278,516,160740.00,0.00,4.39965087890625,3.294349365234375,-21.46148681640625,-1.4507590947076978
23581,14488,10628,407,-4278,516,160740.00,0.00,4.33738037109375,3.1817834472656252,3.10516357421875,-1.4507590947076978
23614,15906,11942,4359,-4297,320,160740.00,0.00,4.761897583007813,3.5751654052734376,33.25653076171875,-1.4964629775311997
23647,11521,11665,8747,-4297,320,160740.00,0.00,3.4491275024414065,3.4922378540039065,66.73431396484375,-1.4964629775311997
23680,11320,10508,12586,-4297,320,160740.00,0.00,3.3889526367187504,3.1458581542968753,96.0235595703125,-1.4964629775311997
23713,12025,9945,15252,-4404,729,160740.00,0.00,3.6000137329101562,2.9773086547851566,116.363525390625,-1.406752499223494
23746,11035,8229,15772,-4404,729,160740.00,0.00,3.303630065917969,2.4635769653320314,120.330810546875,-1.406752499223494
23779,10601,6859,13527,-4404,729,160740.00,0.00,3.1737002563476566,2.053429870605469,103.20281982421875,-1.406752499223494
23812,13352,7156,13300,-4387,1410,160740.00,0.00,3.9972875976562503,2.142344970703125,101.470947265625,-1.259820182163261
23845,12960,5060,14779,-4387,1410,160740.00,0.00,3.879931640625,1.5148498535156252,112.75482177734375,-1.259820182163261
23878,11226,3574,14304,-4387,1410,160740.00,0.00,3.360811157226563,1.0699749755859376,109.130859375,-1.259820182163261
23912,12587,3401,13187,-4275,2008,160740.00,0.00,3.768263854980469,1.0181826782226564,100.60882568359375,-1.1316749600048472
23948,14231,2047,10389,-4275,2008,160742.00,0.00,4.260440368652344,0.6128256225585937,79.26177978515625,-1.1316749600048472
23983,15843,2643,8454,-4275,2008,160742.00,0.00,4.743036804199219,0.7912545776367188,64.4989013671875,-1.1316749600048472
24018,15972,2222,6051,-4141,2483,160742.00,0.00,4.781656494140625,0.6652166748046875,46.16546630859375,-1.0306609779693892
24053,17161,2277,4672,-4141,2483,160742.00,0.00,5.137616271972656,0.6816824340820313,35.64453125,-1.0306609779693892
24088,16106,911,3302,-4141,2483,160742.00,0.00,4.821773071289063,0.27273284912109375,25.1922607421875,-1.0306609779693892
24123,16188,1133,1959,-4009,2694,160742.00,0.00,4.846322021484375,0.3391946411132813,14.94598388671875,-0.9791187469692091
24158,16207,1743,521,-4009,2694,160742.00,0.00,4.852010192871094,0.5218148803710938,3.97491455078125,-0.9791187469692091
24193,14883,1145,-534,-4009,2694,160742.00,0.00,4.455634460449219,0.34278717041015627,-4.0740966796875,-0.9791187469692091
24228,16473,2283,-1408,-3954,2821,160742.00,0.00,4.931644592285156,0.6834786987304687,-10.7421875,-0.9510973038634819
24263,12722,932,-4632,-3954,2821,160742.00,0.00,3.8086798095703127,0.279019775390625,-35.33935546875,-0.9510973038634819
24298,18920,2172,-6944,-3954,2821,160742.00,0.00,5.66422119140625,0.650247802734375,-52.978515625,-0.9510973038634819
24333,18593,2201,-7064,-4011,2675,160742.00,0.00,5.566324768066407,0.6589297485351563,-53.89404296875,-0.9826211408409427
24366,16106,2033,-6584,-4011,2675,160742.00,0.00,4.821773071289063,0.6086343383789062,-50.23193359375,-0.9826211408409427
24400,18189,2785,-8312,-4011,2675,160742.00,0.00,5.445376281738281,0.8337661743164063,-63.41552734375,-0.9826211408409427
24433,18848,3941,-8571,-4192,2332,160742.00,0.00,5.642666015625,1.1798464965820312,-65.39154052734375,-1.0631308831258106
24466,16885,3691,-8736,-4192,2332,160742.00,0.00,5.054988098144531,1.1050021362304687,-66.650390625,-1.0631308831258106
24499,16673,4405,-9126,-4192,2332,160742.00,0.00,4.991520080566406,1.3187576293945313,-69.6258544921875,-1.0631308831258106
24532,16880,4988,-8872,-4384,1918,160742.00,0.00,5.0534912109375005,1.4932946777343752,-67.68798828125,-1.1583858851975093
24565,16500,6000,-9306,-4384,1918,160742.00,0.00,4.939727783203125,1.7962646484375,-70.9991455078125,-1.1583858851975093
24598,14283,5797,-9797,-4384,1918,160742.00,0.00,4.276007995605469,1.7354910278320312,-74.74517822265625,-1.1583858851975093
24631,14924,6978,-11446,-4502,1451,160742.00,0.00,4.467908935546875,2.0890557861328127,-87.3260498046875,-1.2590073336344547
24664,15600,8841,-10650,-4502,1451,160742.00,0.00,4.6702880859375,2.6467959594726564,-81.2530517578125,-1.2590073336344547
24697,13028,8512,-9286,-4502,1451,160742.00,0.00,3.9002893066406252,2.54830078125,-70.8465576171875,-1.2590073336344547
24730,14402,10888,-7582,-4504,965,160742.00,0.00,4.311633911132812,3.25962158203125,-57.8460693359375,-1.3597333191168635
24763,12009,10666,-4868,-4504,965,160742.00,0.00,3.5952236938476565,3.1931597900390627,-37.139892578125,-1.3597333191168635
24796,12584,10536,-3673,-4504,965,160742.00,0.00,3.7673657226562502,3.15424072265625,-28.02276611328125,-1.3597333191168635
24829,11904,10670,-635,-4422,734,160742.00,0.00,3.5637890625,3.194357299804688,-4.84466552734375,-1.406307812124534
24862,10844,9836,2470,-4422,734,160742.00,0.00,3.246448974609375,2.944676513671875,18.8446044921875,-1.406307812124534
24895,11305,9737,5833,-4422,734,160742.00,0.00,3.3844619750976563,2.9150381469726563,44.50225830078125,-1.406307812124534
24931,11290,9649,9691,-4416,834,160742.00,0.00,3.3799713134765628,2.8886929321289063,73.93646240234375,-1.3841361492246662
24966,8550,6976,12790,-4416,834,160742.00,0.00,2.5596771240234375,2.08845703125,97.5799560546875,-1.3841361492246662
25001,12315,5991,10842,-4416,834,160742.00,0.00,3.686833190917969,1.793570251464844,82.7178955078125,-1.3841361492246662
25036,11852,5186,11424,-4508,1386,160742.00,0.00,3.5482214355468753,1.5525714111328126,87.158203125,-1.272515640512978
25071,15504,5172,10232,-4508,1386,160742.00,0.00,4.641547851562501,1.548380126953125,78.06396484375,-1.272515640512978
25106,15544,4402,10646,-4508,1386,160742.00,0.00,4.65352294921875,1.3178594970703126,81.2225341796875,-1.272515640512978
25141,15816,6012,6176,-4416,1945,160742.00,0.00,4.734953613281251,1.799857177734375,47.119140625,-1.1559176627056356
25176,20108,3634,3916,-4416,1945,160742.00,0.00,6.019881591796875,1.0879376220703125,29.876708984375,-1.1559176627056356
25211,18912,3120,-352,-4416,1945,160742.00,0.00,5.661826171875,0.9340576171875,-2.685546875,-1.1559176627056356
25246,15612,2466,717,-4279,2178,160742.00,0.00,4.673880615234375,0.7382647705078126,5.47027587890625,-1.0999767096196176
25281,15110,660,-689,-4279,2178,160742.00,0.00,4.523593139648438,0.197589111328125,-5.25665283203125,-1.0999767096196176
25316,18960,-7590,-2809,-4279,2178,160742.00,0.00,5.6761962890625,-2.2722747802734378,-21.43096923828125,-1.0999767096196176
25350,15754,2886,-4497,-4161,2256,160742.00,0.00,4.716392211914063,0.8640032958984375,-34.30938720703125,-1.0739788121249922
25383,15968,4399,-8069,-4161,2256,160742.00,0.00,4.7804589843750005,1.3169613647460938,-61.56158447265625,-1.0739788121249922
25416,15889,5215,-5708,-4161,2256,160742.00,0.00,4.756808166503906,1.5612533569335938,-43.548583984375,-1.0739788121249922
25449,15041,6435,-1916,-4047,2167,160742.00,0.00,4.502936096191407,1.926493835449219,-14.617919921875,-1.0791860247654883
25482,16289,4874,-945,-4047,2167,160742.00,0.00,4.876559143066406,1.4591656494140626,-7.20977783203125,-1.0791860247654883
25515,14211,5371,-528,-4047,2167,160742.00,0.00,4.254452819824219,1.6079562377929688,-4.0283203125,-1.0791860247654883
25548,13914,5008,-16,-3840,2177,160742.00,0.00,4.165537719726562,1.4992822265625,-0.1220703125,-1.0550502219263589
25581,13507,4194,-505,-3840,2177,160742.00,0.00,4.043691101074219,1.2555889892578125,-3.85284423828125,-1.0550502219263589
25614,14655,4373,631,-3840,2177,160742.00,0.00,4.387376403808594,1.3091775512695314,4.81414794921875,-1.0550502219263589
25647,14241,4405,-578,-3854,2214,160742.00,0.00,4.263434143066407,1.3187576293945313,-4.4097900390625,-1.049361887023153
25680,15513,5173,-1315,-3854,2214,160742.00,0.00,4.644242248535156,1.5486795043945314,-10.03265380859375,-1.049361887023153
25713,14096,5588,-546,-3854,2214,160742.00,0.00,4.2200244140625,1.6729211425781252,-4.1656494140625,-1.049361887023153
25746,13946,5102,267,-4100,2151,160742.00,0.00,4.175117797851563,1.5274237060546876,2.03704833984375,-1.087636171866832
25779,13548,3682,-598,-4100,2151,160742.00,0.00,4.055965576171875,1.1023077392578124,-4.5623779296875,-1.087636171866832
25812,14657,4145,-1400,-4100,2151,160742.00,0.00,4.387975158691407,1.2409194946289064,-10.68115234375,-1.087636171866832
25845,14863,4397,-1626,-4250,2135,160742.00,0.00,4.449646911621094,1.3163626098632812,-12.4053955078125,-1.1052681370303135
25878,15279,4843,-1536,-4250,2135,160742.00,0.00,4.574187927246094,1.4498849487304688,-11.71875,-1.1052681370303135
25912,16949,5316,-3992,-4250,2135,160742.00,0.00,5.074148254394531,1.591490478515625,-30.45654296875,-1.1052681370303135
25947,15105,6029,-6969,-4366,2046,160000.00,0.00,4.522096252441407,1.8049465942382814,-53.16925048828125,-1.132565399499544
25982,15024,6288,-8277,-4366,2046,160000.00,0.00,4.4978466796875,1.8824853515625002,-63.14849853515625,-1.132565399499544
26017,14657,6737,-7244,-4366,2046,160000.00,0.00,4.387975158691407,2.0169058227539063,-55.267333984375,-1.132565399499544
26052,14197,5463,-4056,-4486,1714,160000.00,0.00,4.2502615356445315,1.635498962402344,-30.94482421875,-1.2058351433545138
26087,13629,5841,-2578,-4486,1714,160000.00,0.00,4.080215148925782,1.7486636352539064,-19.6685791015625,-1.2058351433545138
26122,14474,6699,-145,-4486,1714,160000.00,0.00,4.333189086914063,2.005529479980469,-1.10626220703125,-1.2058351433545138
26157,15949,5933,3129,-4472,1569,160000.00,0.00,4.774770812988281,1.7762063598632813,23.87237548828125,-1.2333647088113293
26192,14052,3852,7560,-4472,1569,160000.00,0.00,4.206851806640625,1.153201904296875,57.67822265625,-1.2333647088113293
26227,16137,2219,8106,-4472,1569,160000.00,0.00,4.831053771972656,0.6643185424804687,61.8438720703125,-1.2333647088113293
26262,19109,5685,9298,-4430,1769,160000.00,0.00,5.7208035278320315,1.7019607543945314,70.9381103515625,-1.190873879855964
26297,14059,-165,12859,-4430,1769,160000.00,0.00,4.208947448730469,-0.04939727783203125,98.10638427734375,-1.190873879855964
26332,18564,150,8605,-4224,2264,160000.00,0.00,5.557642822265625,0.0449066162109375,65.65093994140625,-1.0787769453334415
26365,19092,2776,11955,-4224,2264,160000.00,0.00,5.715714111328126,0.83107177734375,91.20941162109375,-1.0787769453334415
26399,18265,611,13823,-4224,2264,160000.00,0.00,5.468128967285157,0.18291961669921875,105.46112060546875,-1.0787769453334415
26432,18450,703,15080,-3835,2752,160000.00,0.00,5.5235137939453125,0.21046234130859376,115.05126953125,-0.9483549960275451
26465,15721,-2139,15454,-3835,2752,160000.00,0.00,4.7065127563476565,-0.6403683471679688,117.9046630859375,-0.9483549960275451
26498,15215,-3351,13879,-3835,2752,160000.00,0.00,4.555027770996094,-1.003213806152344,105.88836669921875,-0.9483549960275451
26531,17223,-2356,14058,-3835,2752,160000.00,0.00,5.156177673339844,-0.705333251953125,107.2540283203125,-0.9483549960275451
26564,15532,-3954,15214,-3249,3237,160000.00,0.00,4.649930419921875,-1.1837384033203127,116.0736083984375,-0.7872483000468431
26597,12721,-6923,13041,-3249,3237,160000.00,0.00,3.8083804321289065,-2.072590026855469,99.49493408203125,-0.7872483000468431
26630,12995,-7957,8657,-3249,3237,160000.00,0.00,3.890409851074219,-2.382146301269531,66.04766845703125,-0.7872483000468431
26663,13912,-7052,7748,-2643,3566,160000.00,0.00,4.16493896484375,-2.1112097167968753,59.112548828125,-0.6378237039262453
26696,11152,-8552,5737,-2643,3566,160000.00,0.00,3.3386572265625003,-2.5602758789062503,43.76983642578125,-0.6378237039262453
26729,11993,-7547,4600,-2643,3566,160000.00,0.00,3.5904336547851563,-2.259401550292969,35.09521484375,-0.6378237039262453
26762,11130,-9950,2963,-2250,3659,160000.00,0.00,3.3320709228515626,-2.9788055419921875,22.60589599609375,-0.5513194478971868
26795,9269,-10453,17,-2250,3659,160000.00,0.00,2.7749295043945312,-3.1293923950195315,0.12969970703125,-0.5513194478971868
26828,8694,-8122,-4294,-2250,3659,160000.00,0.00,2.6027874755859375,-2.4315435791015627,-32.7606201171875,-0.5513194478971868
26861,9002,-6941,-9678,-2100,3635,160000.00,0.00,2.694995727539063,-2.0779788208007814,-73.8372802734375,-0.5238735129195614
26894,12266,-5158,-10522,-2100,3635,160000.00,0.00,3.6721636962890627,-1.5441888427734376,-80.2764892578125,-0.5238735129195614
26930,11671,-4255,-6732,-2100,3635,160000.00,0.00,3.494034118652344,-1.2738510131835938,-51.361083984375,-0.5238735129195614
26965,8144,-6144,-7722,-2175,3411,160000.00,0.00,2.4381298828125,-1.839375,-58.9141845703125,-0.5676392388853115
27000,9749,-3645,-10299,-2175,3411,160000.00,0.00,2.9186306762695313,-1.0912307739257814,-78.57513427734375,-0.5676392388853115
27035,14370,-1298,-8006,-2175,3411,160000.00,0.00,4.302053833007813,-0.38859191894531253,-61.0809326171875,-0.5676392388853115
27070,11945,-3759,-6275,-2403,3061,160000.00,0.00,3.5760635375976566,-1.1253598022460938,-47.87445068359375,-0.6655506884694072
27105,14201,-1733,-7856,-2403,3061,160000.00,0.00,4.251459045410156,-0.5188211059570312,-59.9365234375,-0.6655506884694072
27140,14725,-1583,-6619,-2403,3061,160000.00,0.00,4.408332824707031,-0.4739144897460938,-50.49896240234375,-0.6655506884694072
27175,14376,-2210,-7694,-2759,2662,160000.00,0.00,4.30385009765625,-0.6616241455078126,-58.7005615234375,-0.8032896317112547
27210,16533,-876,-8636,-2759,2662,160000.00,0.00,4.949607238769532,-0.26225463867187504,-65.887451171875,-0.8032896317112547
27245,17556,-516,-9025,-3165,2258,160000.00,0.00,5.2558703613281255,-0.154478759765625,-68.85528564453125,-0.9511149376264276
27280,18240,836,-11855,-3165,2258,160000.00,0.00,5.460644531250001,0.250279541015625,-90.44647216796875,-0.9511149376264276
27315,20033,3859,-11802,-3165,2258,160000.00,0.00,5.997428283691407,1.1552975463867188,-90.0421142578125,-0.9511149376264276
27349,13763,2093,-14136,-3598,1621,160000.00,0.00,4.120331726074219,0.6265969848632813,-107.84912109375,-1.1475033430465216
27383,13862,5086,-15776,-3598,1621,160000.00,0.00,4.1499700927734375,1.5226336669921876,-120.361328125,-1.1475033430465216
27416,13171,5633,-10204,-3598,1621,160000.00,0.00,3.943100280761719,1.6863931274414063,-77.850341796875,-1.1475033430465216
27449,10638,2417,-10245,-3686,1128,160000.00,0.00,3.1847772216796875,0.7235952758789063,-78.16314697265625,-1.2738232380070151
27482,7967,5269,-11619,-3686,1128,160000.00,0.00,2.385140075683594,1.5774197387695312,-88.64593505859375,-1.2738232380070151
27515,9979,8153,-12072,-3686,1128,160000.00,0.00,2.987487487792969,2.4408242797851565,-92.10205078125,-1.2738232380070151
27548,9232,5882,-11061,-3602,893,160000.00,0.00,2.7638525390625,1.7609381103515627,-84.38873291015625,-1.327778317321935
27581,9074,6130,-6826,-3602,893,160000.00,0.00,2.7165509033203126,1.8351837158203126,-52.0782470703125,-1.327778317321935
27614,5409,7713,-5459,-3602,893,160000.00,0.00,1.6193325805664063,2.309098205566406,-41.64886474609375,-1.327778317321935
27647,7314,7663,-9228,-3389,857,160000.00,0.00,2.1896466064453124,2.2941293334960937,-70.404052734375,-1.3231117797565322
27680,8740,10036,-6368,-3389,857,160000.00,0.00,2.6165588378906253,3.004552001953125,-48.583984375,-1.3231117797565322
27713,6147,9413,-4683,-3389,857,160000.00,0.00,1.8402731323242187,2.818039855957031,-35.72845458984375,-1.3231117797565322
27746,3732,9354,-7032,-3389,857,160000.00,0.00,1.117276611328125,2.8003765869140627,-53.64990234375,-1.3231117797565322
27779,7801,11699,-8226,-3163,930,160000.00,0.00,2.335443420410156,3.502416687011719,-62.7593994140625,-1.2848304707400593
27812,4524,9922,-6790,-3163,930,160000.00,0.00,1.354383544921875,2.9704229736328127,-51.8035888671875,-1.2848304707400593
27845,2775,11633,-8488,-3163,930,160000.00,0.00,0.8307723999023438,3.4826577758789066,-64.75830078125,-1.2848304707400593
27878,6288,13653,-9491,-2906,904,160000.00,0.00,1.8824853515625002,4.087400207519531,-72.41058349609375,-1.2692051694748658
27912,2506,10644,-9143,-2906,904,160000.00,0.00,0.7502398681640625,3.186573486328125,-69.75555419921875,-1.2692051694748658
27948,3112,12144,-7912,-2906,904,160746.00,0.00,0.93166259765625,3.6356396484375,-60.36376953125,-1.2692051694748658
27983,3509,14261,-7302,-2671,628,160746.00,0.00,1.0505154418945313,4.269421691894531,-55.7098388671875,-1.339872607989527
28018,966,11861,-7708,-2671,628,160746.00,0.00,0.28919860839843753,3.5509158325195314,-58.807373046875,-1.339872607989527
28053,4403,13680,-5927,-2376,307,160746.00,0.00,1.3181588745117188,4.0954833984375005,-45.21942138671875,-1.4422994972733372
28088,3308,15648,-1079,-2376,307,160746.00,0.00,0.9903405761718751,4.684658203125,-8.23211669921875,-1.4422994972733372
28123,22,13180,1417,-2376,307,160746.00,0.00,0.006586303710937501,3.945794677734375,10.81085205078125,-1.4422994972733372
28158,4485,16679,1801,-2398,-140,160746.00,0.00,1.3427078247070314,4.993316345214844,13.74053955078125,-1.6291121162920639
28193,5543,17873,5532,-2398,-140,160746.00,0.00,1.6594491577148438,5.350773010253906,42.205810546875,-1.6291121162920639
28228,212,13042,6710,-2398,-140,160746.00,0.00,0.06346801757812501,3.9044805908203126,51.1932373046875,-1.6291121162920639
28263,6139,16835,7240,-2811,-593,160746.00,0.00,1.8378781127929689,5.040019226074219,55.23681640625,-1.7787048799846674
28298,5724,16425,9224,-2811,-593,160746.00,0.00,1.713636474609375,4.917274475097656,70.37353515625,-1.7787048799846674
28333,4276,13570,10987,-2811,-593,160746.00,0.00,1.2801379394531252,4.062551879882813,83.82415771484375,-1.7787048799846674
28366,5463,12363,11197,-3356,-716,160746.00,0.00,1.635498962402344,3.701203308105469,85.42633056640625,-1.7809941135665057
28400,5013,12579,7291,-3356,-716,160746.00,0.00,1.5007791137695314,3.765868835449219,55.62591552734375,-1.7809941135665057
28433,7392,13364,5404,-3356,-716,160746.00,0.00,2.212998046875,4.000880126953125,41.229248046875,-1.7809941135665057
28466,8260,14197,4649,-3718,-620,160746.00,0.00,2.472857666015625,4.2502615356445315,35.46905517578125,-1.7360322337975786
28499,9779,14379,5398,-3718,-620,160746.00,0.00,2.927611999511719,4.304748229980469,41.1834716796875,-1.7360322337975786
28532,10267,13317,6064,-3718,-620,160746.00,0.00,3.073708190917969,3.9868093872070314,46.2646484375,-1.7360322337975786
28565,9135,11708,6098,-3922,-383,160746.00,0.00,2.734812927246094,3.5051110839843753,46.5240478515625,-1.6681419271307905
28598,9156,9834,4086,-3922,-383,160746.00,0.00,2.741099853515625,2.9440777587890627,31.1737060546875,-1.6681419271307905
28631,9892,10002,5857,-3922,-383,160746.00,0.00,2.961441650390625,2.994373168945313,44.68536376953125,-1.6681419271307905
28664,10074,8821,6150,-4017,-106,160746.00,0.00,3.0159283447265626,2.6408084106445315,46.9207763671875,-1.5971780561981082
28697,8912,7346,6892,-4017,-106,160746.00,0.00,2.6680517578125,2.199226684570313,52.581787109375,-1.5971780561981082
28730,9583,7457,8079,-4017,-106,160746.00,0.00,2.868934020996094,2.232457580566406,61.63787841796875,-1.5971780561981082
28763,10282,8418,9027,-4086,288,160746.00,0.00,3.0781988525390624,2.5201593017578126,68.87054443359375,-1.5004281228479874
28796,9426,7233,10762,-4086,288,160746.00,0.00,2.8219317626953124,2.1653970336914066,82.1075439453125,-1.5004281228479874
28829,10212,6408,11731,-4086,288,160746.00,0.00,3.057242431640625,1.91841064453125,89.50042724609375,-1.5004281228479874
28862,9524,5538,12990,-4242,845,160746.00,0.00,2.851270751953125,1.6579522705078127,99.1058349609375,-1.3741715670644103
28895,10530,4825,13472,-4242,845,160746.00,0.00,3.1524444580078126,1.4444961547851562,102.783203125,-1.3741715670644103
28931,11256,4256,12882,-4242,845,160746.00,0.00,3.36979248046875,1.274150390625,98.2818603515625,-1.3741715670644103
28966,11420,4392,12907,-4269,1371,160746.00,0.00,3.4188903808593754,1.3148657226562501,98.47259521484375,-1.2600482907413129
29001,11179,2917,13301,-4269,1371,160746.00,0.00,3.346740417480469,0.8732839965820313,101.47857666015625,-1.2600482907413129
29036,11594,1064,11975,-4269,1371,160746.00,0.00,3.4709820556640625,0.31853759765625,91.36199951171875,-1.2600482907413129
29071,13242,1626,10495,-4224,1883,160746.00,0.00,3.9643560791015626,0.48678771972656254,80.07049560546875,-1.1514522997824823
29106,14409,530,10381,-4224,1883,160746.00,0.00,4.3137295532226565,0.1586700439453125,79.20074462890625,-1.1514522997824823
29141,12113,-159,8548,-4224,1883,160746.00,0.00,3.626358947753906,-0.047601013183593756,65.216064453125,-1.1514522997824823
29176,15498,514,9156,-4169,2327,160746.00,0.00,4.639751586914063,0.1538800048828125,69.854736328125,-1.0617041721836304
29211,14449,-2673,11560,-4169,2327,160746.00,0.00,4.325704650878906,-0.8002359008789063,88.19580078125,-1.0617041721836304
29246,15216,-2064,11025,-4169,2327,160746.00,0.00,4.555327148437501,-0.6179150390625,84.11407470703125,-1.0617041721836304
29281,13569,-3153,7501,-4014,2725,160746.00,0.00,4.062252502441407,-0.9439370727539063,57.22808837890625,-0.974390079321913
